origen,destino,nombre_transportista,total_viajes,codigo,codigo_referencia,direccion,ciudad,provincia,pais,nif,telefono,telefono_movil,email,adr,completo
MADRID ,BARCELONA,MAPALVI-TOUR  S.L.U.,2143,,,,,,,,,,trafico@mapalvi.es,,
MADRID ,BARCELONA,MIHAELA TUDOR,2186,,,,,,,,,,transportes@tudorynarvaes.com,,
MADRID ,BARCELONA,VICTOR MANUEL JIMENEZ VALLE,1080,,,,,,,,,,ttesvictorama@gmail.com,,
MADRID ,BARCELONA,MAROC MODA  S.L.,1870,,,,,,,,673538359,,,,
MADRID ,BARCELONA,TRANS FUENTES LOGISTICA S.L.,244,,,,,,,,,,administracion@transfuentes.com,,
MADRID ,BARCELONA,FERNANDEZ GUERRERO  ANTONIO MANUEL,2082,,,,,,,,,,am_fernandez1@hotmail.es,,
MADRID ,BARCELONA,ENORA SERVICIOS LOGISTICOS  SL,1382,,,,,,,,,,operaciones@enoragrupo.es,,
MADRID ,BARCELONA,MYKOLA NYKOLAYCHUK YASNYTSKA,1799,,,,,,,,,,,,
MADRID ,BARCELONA,FELIPE RUIZ BERROCAL,2205,,,,,,,,,,feliperuizberrocal@gmail.com,,
MADRID ,BARCELONA,TTES REGULARES DEL ARANDA S.L,228,,,,,,,,,,traficoregulares@gmail.com,,
MADRID ,BARCELONA,VIKTOR NYKOLAUCHUK,2164,,,,,,,,,,viktornyko@gmail.com,,
MADRID ,BARCELONA,BCN CENTRAL DE CARGAS  S.L.,526,,,,,,,,,,info@bcncentraldecargas.com,,
MADRID ,BARCELONA,CONSIGNACIONES Y TRANSPORTES SIES  S.L.,1801,,,,,,,,,,sies@sies.es,,
MADRID ,BARCELONA,RODRIGUEZ MARTINEZ ALBERTO,1325,,,,,,,,,,alberto.rm@telefonica.net,,
MADRID ,BARCELONA,OSARO EKOMA JANET,148,,,,,,,,,,osaro.transporte@yahoo.es,,
MADRID ,BARCELONA,AGENCIA TRANSPORTES ROBLEDO  S.L.,643,,,,,,,,676 33 98 59 ,,asturias@robledologistics.com,,SI
MADRID ,BARCELONA,SANZ BERZAL RUBEN,723,,,,,,,,660684093,,rsbmaluque@gmail.com,,
MADRID ,BARCELONA,TRANS JOAQUIN BUENDIA  S.L.U.,182,,,,,,,,675518884,,info@transjbuendia.com,,
MADRID ,BARCELONA,REDRAPID BALEAR  S.L.(LOGISTICS ROTGER),2278,,,,,,,,,,jcnunez@logisticsrotger.com,,
MADRID ,BARCELONA,EMDIPA S.L,1093,,,,,,,,,,ops.mad@emdipa.com,,
MADRID ,BARCELONA,SERVICIOS LOGISTICOS RUBIB-TRANS  S.L.,2310,,,,,,,,,,trafico@rubitrans.es,,
MADRID ,BARCELONA,VILARDELL TRANSPORT & LOGISTICS  S.L.,1930,,,,,,,,608757632,,marti.vilardell.comas@gmail.com,,
MADRID ,BARCELONA,OSVALDO BUSSOT DANIEL,1812,,,,,,,,680438355,,,,
MADRID ,BARCELONA,AGUNSA EUROPA  S.A.,2110,,,,,,,,,,valfonso@agunsaeuropa.com,,
MADRID ,BARCELONA,TTE. INTERPENINSULAR DE EXTERMADURA  S.L,2335,,,,,,,,,,INFO@TIEX.ES ,,
MADRID ,BARCELONA,PEREZ LOPEZ JESUS MARIA,1377,,,,,,,,629934995,,ttesjesan@gmail.com,,
MADRID ,BARCELONA,TRAILER 10. S.L.,561,,,,,,,,609733748,,administracion@trailer10.es,,
MADRID ,BARCELONA,MOISES MERCHAN SALAMANCA,2260,,,,,,,,,,jota_ccm@hotmail.com,,
MADRID ,BARCELONA,LIBERTIA SOLUCIONES LOGISTICAS S.L.U ,2369,,,,,,,,,,raquel.morales@libertia-logistica.com,,
MADRID ,BARCELONA,ALCOTRANSA GRUPO LOGISTICO  S.L.,1477,,,,,,,,,,jlhoyos@grupoalcotransa.com,,
MADRID ,BARCELONA,MANUEL RUA LORENZO,1019,,,,,,,,,,rualorenzomanuel@gmail.com,,
MADRID ,BARCELONA,GRUPO ENLACE LOGISTICO INT S.L. ,2399,,,,,,,,607265710,,,,
MADRID,BURGOS,RIOJA PALET EXPRES  S.L.,308,,,,,,,,,,comercial@sainztransportes.com,,
MADRID,BURGOS,ENRIQUE MIGUEL CAMARERO,78,,,,,,,,,,miguel@servicioslogisticos.net,,
MADRID,BURGOS,ELENA ALONSO BARRIO,2429,,,,,,,,,,,,
MADRID,CANTABRIA,CATRADI 3 SLU,1440,,,,,,,,,,,,
MADRID,CANTABRIA,VENTURA PERALES ALFONSO,1225,,,,,,,,627531403,,transventura@hotmail.com,,
MADRID,CORUNA,BOGAITRANS XXI  SL,1025,,,,,,,,,,trafico@bogaitrans.com,,
MADRID,SALAMANCA,RIOJA PALET EXPRES  S.L.,308,,,,,,,,,,comercial@sainztransportes.com,,
MADRID,TOLEDO,TRANSPORTES JOSE-ANGEL MORENO SL,1484,,,,,,,,658777411,,transportesjoseamf@gmail.com,,
MADRID,TOLEDO,GRUPO LOGISTICO PULIDO  S.L.,97,,,,,,,,651853488,,administracion@glpulido.com,,
MURCIA,ALICANTE,MULTISERVICIOS EXPRESS  S.L.,1684,,,,,,,,638776748,,trafico.gestion@multiserviciosexpress.es,,
MURCIA,BARCELONA,RIOJA PALET EXPRES  S.L.,308,,,,,,,,,,comercial@sainztransportes.com,,
MURCIA,BARCELONA,BERNATRANS LOGISTICA  S.L.,38,,,,,,,,,,administracion@barnatranslogistica.com,,
MURCIA,BARCELONA,TRANSPORTES GUERRERO 96  S.L.,203,,,,,,,,696443003,,sandra@transportesguerrero.es,,
MURCIA,BARCELONA,ENLAZA PLATAFORMA VALENCIA  S.L.U.,290,,,,,,,,661668572,,RECOGIDAS@PBXVALENCIACOM,,
MURCIA,BARCELONA,GRUPO TRANSAHER  S.L.,683,,,,,,,,,,recogidas.valencia@transaher.es,,
MURCIA,BARCELONA,REDRAPID BALEAR  S.L.(LOGISTICS ROTGER),2278,,,,,,,,,,jcnunez@logisticsrotger.com,,
MURCIA,BARCELONA,CUALDE LOGISTICS  S.L.U.,568,,,,,,,,,,trafico@cualde.com,,
MURCIA,MURCIA,TRANSPORTES GUERRERO 96  S.L.,203,,,,,,,,696443003,,sandra@transportesguerrero.es,,
MURCIA,MURCIA,MULTISERVICIOS EXPRESS  S.L.,1684,,,,,,,,638776748,,trafico.gestion@multiserviciosexpress.es,,
MURCIA,NAVARRA,REDRAPID BALEAR  S.L.(LOGISTICS ROTGER),2278,,,,,,,,,,jcnunez@logisticsrotger.com,,
MURCIA,NAVARRA,RIOJA PALET EXPRES  S.L.,308,,,,,,,,,,comercial@sainztransportes.com,,
MURCIA,VALENCIA,TRANSPORTES GUERRERO 96  S.L.,203,,,,,,,,696443003,,sandra@transportesguerrero.es,,
MURCIA,VALENCIA,MULTISERVICIOS EXPRESS  S.L.,1684,,,,,,,,638776748,,trafico.gestion@multiserviciosexpress.es,,
MURCIA,VALENCIA,LOGISMUR  S.L.,2145,,,,,,,,,,,,
MURCIA,VALENCIA,TRANSMUAL  SOLUCIONES LOGISTICAS  S.L.,1747,,,,,,,,623588315,,trafico@logisticatransmual.com,,
MURCIA,VALENCIA,GRUPO TRANSAHER  S.L.,683,,,,,,,,,,recogidas.valencia@transaher.es,,
MURCIA,VALENCIA,RIOJA PALET EXPRES  S.L.,308,,,,,,,,,,comercial@sainztransportes.com,,
MURCIA,VALENCIA,SEBASTIAN ORTEGA PEREZ,2,,,,,,,,677477987,,sebas.ortega.perez@gmail.com,,
NAVARRA,MADRID,CORRIONERO GONZALEZ JOSE MANUEL,1210,,,,,,,,662289462,,jose.corrionero@yahoo.es,,
NAVARRA,MADRID,TRANSBIDASOA S.A,185,,,,,,,,,,nacional@transbidasoa.com,,
NAVARRA,MADRID,SERGIU LAPTENU,1867,,,,,,,,,,marinalapteanu@gmail.com,,
NAVARRA,BARCELONA,TAFATRANS LOGISTICA Y SERVICIOS  S.L.,735,,,,,,,,,,trafico@grupotafatrans.com,,
NAVARRA,BARCELONA,ENLAZA PLATAFORMA VALENCIA  S.L.U.,290,,,,,,,,661668572,,RECOGIDAS@PBXVALENCIACOM,,
NAVARRA,BARCELONA,COOPERATIVA CANTABRA DE TRANSPORTES,56,,,,,,,,,,cocantra@cocantra.com,,
NAVARRA,BARCELONA,GRUPAJES ESTRATEGICOS  S.L.,686,,,,,,,,666676078,,grupajes.es@gmail.com,,NO
NAVARRA,BARCELONA,ALTRADI  S.L.,504,,,,,,,,,,ALTRADI@ALTRADI.COM,,
NAVARRA,BARCELONA,RIOJA PALET EXPRES  S.L.,308,,,,,,,,,,comercial@sainztransportes.com,,
NAVARRA,BARCELONA,GRUPO TRANSAHER  S.L.,683,,,,,,,,,,recogidas.valencia@transaher.es,,
NAVARRA,BARCELONA,GARCIFIG  S.L.,550,,,,,,,,636543205,,trafico@garcifig.com,,
NAVARRA,BARCELONA,FELIX LOIDI ERVITI,84,,,,,,,,639102046,,loidifelix@gmail.com,,
NAVARRA,BARCELONA,JAVIER AGUIRRE IGAL  S.L.,573,,,,,,,,,,j.aguirreigal@hotmail.com,,
NAVARRA,BARCELONA,JAVIER FERNANDEZ TANCO,450,,,,,,,,,,fernandeztanco.j@gmail.com,,
NAVARRA,BARCELONA,SERGIO RIOJA GONZALEZ,1956,,,,,,,,659 53 65 53 ,,sergio_rioja@yahoo.es,,SI
NAVARRA,BARCELONA,JORGE BONDIA TRANSPORTS  S.L.,113,,,,,,,,670 35 79 19 ,,sybtrans@hotmail.com,,NO
NAVARRA,BARCELONA,GRUPO LOGISTICO ARNEDO  S.L.U.,95,,,,,,,,,,teo.calvo@grupoarnedo.com,,
NAVARRA,BARCELONA,TRANSMEC DE BORTOLI GROUP ESPAÑA  S.A,1013,,,,,,,,,,a.loeches@tdbg.es,,
NAVARRA,BARCELONA,MARTIN DIMITROV KLISURSKI,2328,,,,,,,,,,matetoklisursky@gmail.com,,
NAVARRA,BARCELONA,JAVIER RIOJA GONZALEZ,1793,,,,,,,,686 11 85 99,,j.riojatransportes@gmail.com,,SI
NAVARRA,BARCELONA,JUAN JOSE ZABALETA ZABALETA,2376,,,,,,,,,,jujozza@gmail.com,,
NAVARRA,BARCELONA,TRANSPORTES HERMANOS PAINO SL,204,,,,,,,,645 14 44 91,,transpaino@transpaino.com,,NO
NAVARRA,BARCELONA,TTES. JUAN P. AZKONA  S.L.U,658,,,,,,,,649448436,,jp.azkona@hotmail.com,,
NAVARRA,BARCELONA,TRANSBIDASOA S.A,185,,,,,,,,,,nacional@transbidasoa.com,,
NAVARRA,BARCELONA,CARMELO IBABE ARCAUZ,1174,,,,,,,,,,karmeloibabe@gmail.com,,
NAVARRA,BARCELONA,GACELA LOGISTICA  S.L.,1450,,,,,,,,,,,,
NAVARRA,BARCELONA,CUALDE LOGISTICS  S.L.U.,568,,,,,,,,,,trafico@cualde.com,,
NAVARRA,BARCELONA,TRANSPORTES RUMAR  S.L.,215,,,,,,,,,,rprumar@fer.es,,
NAVARRA,BARCELONA,AGRUNATRA  SDAD COOP,1189,,,,,,,,,,trafico@agrunatra.com,,
NAVARRA,BARCELONA,BCN CENTRAL DE CARGAS  S.L.,526,,,,,,,,,,info@bcncentraldecargas.com,,
NAVARRA,CORUNA,RIOJA PALET EXPRES  S.L.,308,,,,,,,,,,comercial@sainztransportes.com,,
NAVARRA,VALENCIA,GRUPAJES ESTRATEGICOS  S.L.,686,,,,,,,,666676078,,grupajes.es@gmail.com,,NO
NAVARRA,VALENCIA,JORGE BONDIA TRANSPORTS  S.L.,113,,,,,,,,670 35 79 19 ,,sybtrans@hotmail.com,,NO
NAVARRA,VALENCIA,ENLAZA PLATAFORMA VALENCIA  S.L.U.,290,,,,,,,,661668572,,RECOGIDAS@PBXVALENCIACOM,,
NAVARRA,VALENCIA,OPERADOR LOGISTICO LOPEZ  S.L.,146,,,,,,,,,,recogidas@operadorlogisticolopez.com,,
NAVARRA,VALENCIA,FRANCISCO REOLID ZORRILLA,88,,,,,,,,,,trafico@pacoreolid.es,,
NAVARRA,VALENCIA,TAFATRANS LOGISTICA Y SERVICIOS  S.L.,735,,,,,,,,,,trafico@grupotafatrans.com,,
NAVARRA,VALENCIA,GRUPO TRANSAHER  S.L.,683,,,,,,,,,,recogidas.valencia@transaher.es,,
NAVARRA,VALENCIA,RIOJA PALET EXPRES  S.L.,308,,,,,,,,,,comercial@sainztransportes.com,,
NAVARRA,VALENCIA,ALTRADI  S.L.,504,,,,,,,,,,ALTRADI@ALTRADI.COM,,
NAVARRA,VALENCIA,TRANSPORTES MARSEAGUSTIN  S.L.,1934,,,,,,,,609672157,,marseagustin@hotmail.com,,
NAVARRA,VALENCIA,LARATRANS SERV.LOGIST Y TTES.S.L,128,,,,,,,,,,trafico@laratrans.com,,
NAVARRA,VALENCIA,IGNACIO JAVIER DIEZ VEGA,659,,,,,,,,,,volvo6910@hotmail.com,,
NAVARRA,VALENCIA,TRANSBIDASOA S.A,185,,,,,,,,,,nacional@transbidasoa.com,,
NAVARRA,VALENCIA,TRANSEUROQUIP  S.L,800,,,,,,,,,,rafa@transeuroquip.com,,
NAVARRA,VALENCIA,BONTRANSPORT  S. L.,373,,,,,,,,,,bontransportsl@gmail.com,,
NAVARRA,VALENCIA,REDRAPID BALEAR  S.L.(LOGISTICS ROTGER),2278,,,,,,,,,,jcnunez@logisticsrotger.com,,
NAVARRA,VALENCIA,SOLANO LOGISTICA FROGORIFICA  S.L.,1732,,,,,,,,,,slf@frutas-solano.com,,
NAVARRA,VALENCIA,JOSE CARMELO PAINO PEREZ,2013,,,,,,,,,,carmelopaino64@gmail.com,,
NAVARRA,VALENCIA,DSV ROAD SPAIN S.A.U,70,,,,,,,,,,monserrat.martinez@dsv.com,,
NAVARRA,VIZCAYA,TAFATRANS LOGISTICA Y SERVICIOS  S.L.,735,,,,,,,,,,trafico@grupotafatrans.com,,
HOLANDA,VALENCIA,LIBRA LOGISTIC SERVICES  S.L.,892,,,,,,,,,,"IMPORT@LIBRALOGISTIC.COM,EXPORT@LIbRALOGISTIC.COM",,
CORDOBA,CADIZ,TRANPORTES ESPECIALIZADOS FERNANDEZ  SLU,2233,,,,,,,,,,,,
SEVILLA,SEVILLA,TRANSPORTES A J LOPEZ CARRION  S.L.,2226,,,,,,,,,,transporteslopcarr@gmail.com,,
ORENSE,MADRID,TRANSPORTES SANFIZ  S.L.,2041,,,,,,,,620477537,,transportessanfiz@yahoo.es,,
ORENSE,BARCELONA,GALITRUCK LOGISTICA  S.L.,1241,,,,,,,,687 05 96 51 ,,galitrucklogistica@galitruck.com,,SI
ORENSE,BARCELONA,RIOJA PALET EXPRES  S.L.,308,,,,,,,,,,comercial@sainztransportes.com,,
ORENSE,BARCELONA,PAN DA TERRA S.L.,149,,,,,,,,,,panartesano@gmail.com,,
ORENSE,VALENCIA,GALITRUCK LOGISTICA  S.L.,1241,,,,,,,,687 05 96 51 ,,galitrucklogistica@galitruck.com,,SI
ORENSE,VALENCIA,RIOJA PALET EXPRES  S.L.,308,,,,,,,,,,comercial@sainztransportes.com,,
ORENSE,VALENCIA,REDRAPID BALEAR  S.L.(LOGISTICS ROTGER),2278,,,,,,,,,,jcnunez@logisticsrotger.com,,
PALENCIA,BARCELONA,RIOJA PALET EXPRES  S.L.,308,,,,,,,,,,comercial@sainztransportes.com,,
PALENCIA,BARCELONA,TRANS-JELABEL  S.L.,261,,,,,,,,,,alfonso.robles-extern@dbschenker.com,,
PALENCIA,BARCELONA,TRANSBARCELONA TTES. LOGISTICOS  S.L.,1709,,,,,,,,,,,,
PALENCIA,BARCELONA,A.T. LUIS MIGUEL MUÑOZ GIL S.L.U.,612,,,,,,,,,,administracion@lmglogistic.com,,
PALENCIA,BARCELONA,CUALDE LOGISTICS  S.L.U.,568,,,,,,,,,,trafico@cualde.com,,
PALENCIA,BARCELONA,GOHERTRANS LOGISTICA  S.L.,94,,,,,,,,,,info@gohertrans.com,,
PALENCIA,BARCELONA,AGENCIA DE TRANSPORTES. BURGOS LOGISTICA,2428,,,,,,,,947486796,,,,
PALENCIA,MADRID,TTES. ISIDRO SAN ROMAN E HIJOS  S.L.,512,,,,,,,,678527475,,isrsanroman@gmail.com,,
PALENCIA,MADRID,TRANS-JELABEL  S.L.,261,,,,,,,,,,alfonso.robles-extern@dbschenker.com,,
PALENCIA,MADRID,TRAMARKPUBLIC  S.L.,2244,,,,,,,,,,tmp@tramarkpublic.com,,
PALENCIA,VALENCIA,TRANSGECAN  S.L.,230,,,,,,,,,,transgecan@hotmail.com,,
PALENCIA,VALENCIA,RIOJA PALET EXPRES  S.L.,308,,,,,,,,,,comercial@sainztransportes.com,,
PALENCIA,VALENCIA,OPERADOR LOGISTICO LOPEZ  S.L.,146,,,,,,,,,,recogidas@operadorlogisticolopez.com,,
PALENCIA,VALENCIA,TRANSPORTES VICENTE CEBALLOS REVILLA  S.,1873,,,,,,,,653753815,,,,
PALENCIA,VALENCIA,TRANSMUAL  SOLUCIONES LOGISTICAS  S.L.,1747,,,,,,,,623588315,,trafico@logisticatransmual.com,,
PALENCIA,VALENCIA,TRANS-JELABEL  S.L.,261,,,,,,,,,,alfonso.robles-extern@dbschenker.com,,
PALENCIA,VALENCIA,TTES REGULARES DEL ARANDA S.L,228,,,,,,,,,,traficoregulares@gmail.com,,
PALENCIA,VALENCIA,EUROPILLOW  S.L.,269,,,,,,,,,,ctir.salamanca@gmail.com,,
PALENCIA,VALENCIA,RINSE SERVICIOS LOGISTICOS  S.L,641,,,,,,,,,,rinse@rinse.es,,
PALENCIA,VALENCIA,SILBATRANS S.L.,1792,,,,,,,,,,silvestre@mariola.com,,
PALENCIA,VALENCIA,MIHAI ANDREI,1737,,,,,,,,635813241,,mihaijnb36@gmail.com,,NO
PALENCIA,VALENCIA,LOFRI LOGISTIC PANEUROPEAN  S.L.,2218,,,,,,,,,,delegacion.albacete@lofri.es,,
PALENCIA,VALENCIA,TRANSPORTES DEL OLMO HERMANOS S.A,197,,,,,,,,,,trafico@transportesdelolmo.es,,
PALENCIA,VALENCIA,LIBERTIA SOLUCIONES LOGISTICAS S.L.U ,2369,,,,,,,,,,raquel.morales@libertia-logistica.com,,
POLONIA,MADRID,LIBRA LOGISTIC SERVICES  S.L.,892,,,,,,,,,,"IMPORT@LIBRALOGISTIC.COM,EXPORT@LIbRALOGISTIC.COM",,
POLONIA,BARCELONA,LIBRA LOGISTIC SERVICES  S.L.,892,,,,,,,,,,"IMPORT@LIBRALOGISTIC.COM,EXPORT@LIbRALOGISTIC.COM",,
POLONIA,BARCELONA,EXE GLOBAL FORWARDERS  S.L.(ENVIOXENVIO),1415,,,,,,,,,,trafico@envioxenvio.es,,
PONTEVEDRA,ASTURIAS,GUTTRANS S.L,99,,,,,,,,,,info@guttrans.com,,
PONTEVEDRA,ASTURIAS,TRANSPORTES GONZALO LLANES SL,202,,,,,,,,,,trafico@gonzalollanes.com,,
PONTEVEDRA,ASTURIAS,GALITRUCK LOGISTICA  S.L.,1241,,,,,,,,687 05 96 51 ,,galitrucklogistica@galitruck.com,,SI
PONTEVEDRA,ASTURIAS,TRANSPORTES ASTURIANOS  S.C.L.,193,,,,,,,,,,transastur@transastur.com,,
PONTEVEDRA,ASTURIAS,TRANSLOVI OPERADOR DE TRANSPORTE SLNE.,2148,,,,,,,,,,belinda@translovi.com,,
PONTEVEDRA,ASTURIAS,ANDIKETA S.L.,1164,,,,,,,,615986812,,andiketagasoleos@gmail.com,,
PONTEVEDRA,ASTURIAS,TRANSMARAÑA  S.L.,187,,,,,,,,,,transporte@grupomarana.com,,
PONTEVEDRA,ASTURIAS,TRANS POSADASTUR  S.L.,2052,,,,,,,,,,marcelino-lopez@hotmail.es,,
PONTEVEDRA,ASTURIAS,TRANSPALACIOS RIOSA  S.L.,2194,,,,,,,,,,tpalaciosriosa@gmail.com,,
PONTEVEDRA,ASTURIAS,AGENCIA TRANSPORTES ROBLEDO  S.L.,643,,,,,,,,676 33 98 59 ,,asturias@robledologistics.com,,SI
PONTEVEDRA,ASTURIAS,JOSE MANUEL GONZALEZ,2373,,,,,,,,,,josemanuelgmcangas@gmail.com,,
PONTEVEDRA,ASTURIAS,RIOJA PALET EXPRES  S.L.,308,,,,,,,,,,comercial@sainztransportes.com,,
PONTEVEDRA,BARCELONA,GALITRUCK LOGISTICA  S.L.,1241,,,,,,,,687 05 96 51 ,,galitrucklogistica@galitruck.com,,SI
PONTEVEDRA,BARCELONA,RIOJA PALET EXPRES  S.L.,308,,,,,,,,,,comercial@sainztransportes.com,,
PONTEVEDRA,BARCELONA,GRUPO TRANSAHER  S.L.,683,,,,,,,,,,recogidas.valencia@transaher.es,,
PONTEVEDRA,CADIZ,ENLAZA PLATAFORMA VALENCIA  S.L.U.,290,,,,,,,,661668572,,RECOGIDAS@PBXVALENCIACOM,,
PONTEVEDRA,CORUNA,GALITRUCK LOGISTICA  S.L.,1241,,,,,,,,687 05 96 51 ,,galitrucklogistica@galitruck.com,,SI
PONTEVEDRA,LEON,TRANSPORTES PATAQUINA S.L,1151,,,,,,,,636484785,,victoralvarezmerayo@hotmail.com,,
PONTEVEDRA,LEON,TRANSPORTES RODRIGUEZ-ASTORGA  S.L.,2057,,,,,,,,,,trafico@rodriguezastorga.com,,
PONTEVEDRA,LEON,TRANSPORTES CAMPONARAYA  S.L.,2098,,,,,,,,,,,,
PONTEVEDRA,LEON,RIOJA PALET EXPRES  S.L.,308,,,,,,,,,,comercial@sainztransportes.com,,
PONTEVEDRA,LEON,GALITRUCK LOGISTICA  S.L.,1241,,,,,,,,687 05 96 51 ,,galitrucklogistica@galitruck.com,,SI
PONTEVEDRA,LEON,TRANSIRUÑA TAXIS INDUSTRIALES  S.L.,2419,,,,,,,,,,,,
PONTEVEDRA,LEON,MANUEL GREGORIO MOGROVEJO VIVAS,2402,,,,,,,,,,,,
PONTEVEDRA,LUGO,GALITRUCK LOGISTICA  S.L.,1241,,,,,,,,687 05 96 51 ,,galitrucklogistica@galitruck.com,,SI
PONTEVEDRA,LUGO,RIOJA PALET EXPRES  S.L.,308,,,,,,,,,,comercial@sainztransportes.com,,
PONTEVEDRA,MADRID,RAUDOVAN TRANSPORTS  S.L.,585,,,,,,,,,,barcelona@raudovan.com,,
PONTEVEDRA,ORENSE,GALITRUCK LOGISTICA  S.L.,1241,,,,,,,,687 05 96 51 ,,galitrucklogistica@galitruck.com,,SI
PONTEVEDRA,PALENCIA,COVELA RIOS ADRIAN,1774,,,,,,,,670537975,,adriancovel@gmail.com,,
PONTEVEDRA,PONTEVEDRA,GALITRUCK LOGISTICA  S.L.,1241,,,,,,,,687 05 96 51 ,,galitrucklogistica@galitruck.com,,SI
PONTEVEDRA,PONTEVEDRA,OPERADOR LOGISTICO LOPEZ  S.L.,146,,,,,,,,,,recogidas@operadorlogisticolopez.com,,
PONTEVEDRA,PONTEVEDRA,RIOJA PALET EXPRES  S.L.,308,,,,,,,,,,comercial@sainztransportes.com,,
PONTEVEDRA,PORTUGAL,GALITRUCK LOGISTICA  S.L.,1241,,,,,,,,687 05 96 51 ,,galitrucklogistica@galitruck.com,,SI
PONTEVEDRA,VALENCIA,GALITRUCK LOGISTICA  S.L.,1241,,,,,,,,687 05 96 51 ,,galitrucklogistica@galitruck.com,,SI
PONTEVEDRA,VALENCIA,RIOJA PALET EXPRES  S.L.,308,,,,,,,,,,comercial@sainztransportes.com,,
PONTEVEDRA,VALENCIA,TRANSPORTES DIAZ VILLAR 2015  S.L.,276,,,,,,,,,,,,
PONTEVEDRA,VALENCIA,A.T. SAROSA LEVANTE  S.L.,23,,,,,,,,,,gruposarosa@gruposarosa.com,,
PONTEVEDRA,VALLADOLID,RIOJA PALET EXPRES  S.L.,308,,,,,,,,,,comercial@sainztransportes.com,,
PONTEVEDRA,VIZCAYA,GALITRUCK LOGISTICA  S.L.,1241,,,,,,,,687 05 96 51 ,,galitrucklogistica@galitruck.com,,SI
PONTEVEDRA,VIZCAYA,RIOJA PALET EXPRES  S.L.,308,,,,,,,,,,comercial@sainztransportes.com,,
PONTEVEDRA,ZAMORA,GALITRUCK LOGISTICA  S.L.,1241,,,,,,,,687 05 96 51 ,,galitrucklogistica@galitruck.com,,SI
PORTUGAL,MADRID,EXE GLOBAL FORWARDERS  S.L.(ENVIOXENVIO),1415,,,,,,,,,,trafico@envioxenvio.es,,
PORTUGAL,VALENCIA,GALITRUCK LOGISTICA  S.L.,1241,,,,,,,,687 05 96 51 ,,galitrucklogistica@galitruck.com,,SI
PORTUGAL,VALENCIA,TRANSMEC DE BORTOLI GROUP ESPAÑA  S.A,1013,,,,,,,,,,a.loeches@tdbg.es,,
PORTUGAL,VALENCIA,ICTL - LOGISTICA  LDA,1933,,,,,,,,,,ictllogistica@gmail.com,,
ZARAGOZA,ZARAGOZA,JORGE BONDIA TRANSPORTS  S.L.,113,,,,,,,,670 35 79 19 ,,sybtrans@hotmail.com,,NO
ZARAGOZA,ZARAGOZA,GRUPAJES ESTRATEGICOS  S.L.,686,,,,,,,,666676078,,grupajes.es@gmail.com,,NO
ZARAGOZA,ZARAGOZA,RODIA GRUPAJES  S.L.,165,,,,,,,,654 43 52 37,,gasolineraurrea@yahoo.com,,NO
ZARAGOZA,ZARAGOZA,A.T. SAROSA LEVANTE  S.L.,23,,,,,,,,,,gruposarosa@gruposarosa.com,,
ZARAGOZA,ZARAGOZA,RIOJA PALET EXPRES  S.L.,308,,,,,,,,,,comercial@sainztransportes.com,,
ZARAGOZA,ZARAGOZA,TRANSPORTES BASEGAR  S.A. - ASTURIAS,1863,,,,,,,,,,gijon@basegar.es,,
ZARAGOZA,ZARAGOZA,RHENUS LOGISTICS  S.A.U.,159,,,,,,,,,,daniela.pasten@es.rhenus.com,,
ZARAGOZA,ZARAGOZA,GRUPO TRANSAHER  S.L.,683,,,,,,,,,,recogidas.valencia@transaher.es,,
ZARAGOZA,ZARAGOZA,TTES. MARCOS MENDOZA LONGAS  S.L.,2393,,,,,,,,,,mark_ml@hotmail.com,,
PORTUGAL,BARCELONA,TRANSMEC DE BORTOLI GROUP ESPAÑA  S.A,1013,,,,,,,,,,a.loeches@tdbg.es,,
PORTUGAL,BARCELONA,SANER-TTES.INTERNACIONALES  S.A.,168,,,,,,,,,,mortiz@saner.es,,
PORTUGAL,BARCELONA,EXE GLOBAL FORWARDERS  S.L.(ENVIOXENVIO),1415,,,,,,,,,,trafico@envioxenvio.es,,
PORTUGAL,BARCELONA,GALITRUCK LOGISTICA  S.L.,1241,,,,,,,,687 05 96 51 ,,galitrucklogistica@galitruck.com,,SI
PORTUGAL,VALENCIA,EXE GLOBAL FORWARDERS  S.L.(ENVIOXENVIO),1415,,,,,,,,,,trafico@envioxenvio.es,,
PORTUGAL,VALENCIA,SANER-TTES.INTERNACIONALES  S.A.,168,,,,,,,,,,mortiz@saner.es,,
LA RIOJA,BARCELONA,ANICA LUCICA STEFAN,2131,,,,,,,,,,,,
LA RIOJA,BARCELONA,RIOJA PALET EXPRES  S.L.,308,,,,,,,,,,comercial@sainztransportes.com,,
LA RIOJA,BARCELONA,ENLAZA PLATAFORMA VALENCIA  S.L.U.,290,,,,,,,,661668572,,RECOGIDAS@PBXVALENCIACOM,,
LA RIOJA,BARCELONA,GRUPAJES ESTRATEGICOS  S.L.,686,,,,,,,,666676078,,grupajes.es@gmail.com,,NO
LA RIOJA,BARCELONA,TRANSPORTES RUMAR  S.L.,215,,,,,,,,,,rprumar@fer.es,,
LA RIOJA,BARCELONA,MEDRANO SUFRATEGUI FRANCISCO JAVIER,1347,,,,,,,,,,franciscomedrano47@gmail.com,,
LA RIOJA,BARCELONA,DAYCOTRANS  S.L.,2063,,,,,,,,,,,,
LA RIOJA,BARCELONA,COOPERATIVA CANTABRA DE TRANSPORTES,56,,,,,,,,,,cocantra@cocantra.com,,
