origen;destino;nombre_transportista;total_viajes;codigo;codigo_referencia;direccion;ciudad;provincia;pais;nif;telefono;telefono_movil;email;adr;completo
ALAVA;BARCELONA;SURE TRADING S.L.;;;;;;;;;;650932802;transjoseivan@gmail.com;;
VIZCAYA;NAVARRA;RIOJA PALET EXPRES S.L.;;;;;;;;;;941257846;comercial@sainztransportes.com;;
BARCELONA;GUIPUZCOA;LGK S.L.;;;;;;;;;;946257540;LGK@LGK.ES;;
NAVARRA;VALENCIA;ALTRADI S.L.;;;;;;;;;;943331515;ALTRADI@ALTRADI.COM;;
VALENCIA;BARCELONA;DIETRANS S.L.;;;;;;;;;;602103738;correo@dietrans.com;;
MADRID;ZARAGOZA;SERTRANS CATALUNYA S.A.;;;;;;;;;;934627767;juanrodriguez@sertrans.es;;
LEON;VALENCIA;TRANSMARAÑA S.L.;;;;;;;;;;985308800;transporte@grupomarana.com;;
MADRID;LA RIOJA;RIOJA PALET EXPRES S.L.;;;;;;;;;;941257846;comercial@sainztransportes.com;;
PALENCIA;BARCELONA;A.T. LUIS MIGUEL MUÑOZ GIL S.L.U.;;;;;;;;;;983528242;administracion@lmglogistic.com;;
ALAVA;BARCELONA;JAVIER RIOJA GONZALEZ;;;;;;;;;;686118599;j.riojatransportes@gmail.com;;
VALENCIA;VALENCIA;BONTRANSPORT S. L.;;;;;;;;;;960590198;bontransportsl@gmail.com;;
SEGOVIA;MADRID;GRUPO TRANSAHER S.L.;;;;;;;;;;960902013;recogidas.valencia@transaher.es;;
VALENCIA;VALENCIA;SALVADOR POVEDA VALLET;;;;;;;;;;676679240;;;
CORDOBA;VALENCIA;LARATRANS SERV.LOGIST Y TTES.S.L;;;;;;;;;;902202037;trafico@laratrans.com;;
GUIPUZCOA;BARCELONA;COOPERATIVA CANTABRA DE TRANSPORTES;;;;;;;;;;942260648;cocantra@cocantra.com;;
LEON;BARCELONA;DIVERCARGO LEÓN S.L.;;;;;;;;;;+34 657 974 431;atc.554@dcgleon.es;;
VALENCIA;VALENCIA;SALVADOR POVEDA VALLET;;;;;;;;;;676679240;;;
BARCELONA;CASTELLON;TAE TRANSPORTS I SERVEIS INTEGRALS S.L.;;;;;;;;;;932633464;;;
VALENCIA;MILAN;EXE GLOBAL FORWARDERS S.L.(ENVIOXENVIO);;;;;;;;;;645424201;trafico@envioxenvio.es;;
MADRID;MADRID;VICENTE ROS PANACH;;;;;;;;;;963657147;transportespanach@gmail.com;;
VIZCAYA;BARCELONA;FICALTO 2010 COMERCIAL DE TRANSPORTE S.;;;;;;;;;;;;;
VALENCIA;LEON;TRANSPORTES AGUILERA COLLADA S.L.;;;;;;;;;;629613685;aguileracolladasl@hotmail.com;;
FRANCIA;ALICANTE;EXE GLOBAL FORWARDERS S.L.(ENVIOXENVIO);;;;;;;;;;645424201;trafico@envioxenvio.es;;
BURGOS;VALENCIA;GUTIERREZ RUIZ RUBEN CARLOS;;;;;;;;;;629480957;;;
BARCELONA;HOLANDA;LIBRA LOGISTIC SERVICES S.L.;;;;;;;;;;935600922;"IMPORT@LIBRALOGISTIC.COM;EXPORT@LIbRALOGISTIC.COM";;
GUIPUZCOA;BARCELONA;LGK S.L.;;;;;;;;;;946257540;LGK@LGK.ES;;
MALAGA;SEVILLA;J.A. MOYA TRANSPORTES SEVILLA S.L.;;;;;;;;;;666457178;jamoyatransportessevilla@gmail.com;;
HUELVA;SEVILLA;J.A. MOYA TRANSPORTES SEVILLA S.L.;;;;;;;;;;666457178;jamoyatransportessevilla@gmail.com;;
BARCELONA;ZARAGOZA;GRUPO TRANSAHER S.L.;;;;;;;;;;960902013;recogidas.valencia@transaher.es;;
BARCELONA;MADRID;TTES. ISIDRO SAN ROMAN E HIJOS S.L.;;;;;;;;;;914994239;isrsanroman@gmail.com;;
ALGECIRAS;CORDOBA;TRANSLOGISTICA CALATRAVA S.L.;;;;;;;;;;926477717;administracion@tlcalatrava.es;;
CASTELLON;ALICANTE;RIOJA PALET EXPRES S.L.;;;;;;;;;;941257846;comercial@sainztransportes.com;;
ZARAGOZA;ZARAGOZA;RODIA GRUPAJES S.L.;;;;;;;;;;976654127;gasolineraurrea@yahoo.com;;
BARCELONA;BARCELONA;RAUDOVAN TRANSPORTS S.L.;;;;;;;;;;652275277;barcelona@raudovan.com;;
CASTELLON;VALENCIA;TRANSGONZALEZ RUIZ S.L.;;;;;;;;;;;transgonzalezruiz@gmail.com;;
VALENCIA;VALLADOLID;LEMAN LTS S.L.;;;;;;;;;;983605077;trafico@pereztejedor.com;;
TOLEDO;BARCELONA;AGUNSA EUROPA S.A.;;;;;;;;;;697878867;valfonso@agunsaeuropa.com;;
GUADALAJARA;BARCELONA;AHERTRANS S.L.;;;;;;;;;;976587085;trafico@ahertrans.com;;
MADRID;VIZCAYA;GRUPO TRANSAHER S.L.;;;;;;;;;;960902013;recogidas.valencia@transaher.es;;
ZARAGOZA;MADRID;PRIMITIVO CHOZAS DELGADO;;;;;;;;;;649877439;juansinnombre8@hotmail.com;;
BARCELONA;LA CORUÑA;RAMON PITA BLANCO;;;;;;;;;;699181960;transmonpita@gmail.com;;
MADRID;CANTABRIA;VENTURA PERALES ALFONSO;;;;;;;;;;627531403;transventura@hotmail.com;;
CADIZ;BADAJOZ;J.A. MOYA TRANSPORTES SEVILLA S.L.;;;;;;;;;;666457178;jamoyatransportessevilla@gmail.com;;
LERIDA;BARCELONA;MANERO PEREZ JUAN CARLOS;;;;;;;;;;607469495;trans.manero@telefonica.net;;
VALENCIA;AVILA;SERTRANS CATALUNYA S.A.;;;;;;;;;;934627767;juanrodriguez@sertrans.es;;
BARCELONA;GUIPUZCOA;EMDIPA S.L;;;;;;;;;;917480183;ops.mad@emdipa.com;;
BARCELONA;ALBACETE;TOLCATRANS S.L.;;;;;;;;;;659185918;tolcatrans@gmail.com;;
ZAMORA;BARCELONA;LEMAN LTS S.L.;;;;;;;;;;983605077;trafico@pereztejedor.com;;
VALENCIA;GRANADA;VICENTE ROS PANACH;;;;;;;;;;963657147;transportespanach@gmail.com;;
GUIPUZCOA;BARCELONA;TRANSPORTS J. PRADA S.L.U.;;;;;;;;;;972294193;INFO@TRANSPORTSPRADA.COM;;
VALENCIA;BADAJOZ;TRANSPORTES JOSE-ANGEL MORENO SL;;;;;;;;;;658777411;transportesjoseamf@gmail.com;;
MADRID;ALICANTE;VELOCITY TRANSINTERNACIONAL S.L.;;;;;;;;;;961977960;trafico@transportevelocity.com;;
SEVILLA;SEVILLA;TRANPORTESIZADOS FERNANDEZ SLU;;;;;;;;;;699469058;;;
VIZCAYA;BARCELONA;TRANSPORTES ASTURIANOS S.C.L.;;;;;;;;;;902153217;transastur@transastur.com;;
CADIZ;SEVILLA;ZERPA MARTINEZ JUAN CARLOS;;;;;;;;;;615231052;CANIQUITRANS@GMAIL.COM;;
VALENCIA;CADIZ;PARRA SANJUAN JUAN ANTONIO;;;;;;;;;;653279509;parrajuan2001.jp@gmail.com;;
MADRID;BADAJOZ;O.T. MOPA BADAJOZ SL;;;;;;;;;;924200718;trafico@otmopa.es;;
CADIZ;VALENCIA;J.A. MOYA TRANSPORTES SEVILLA S.L.;;;;;;;;;;666457178;jamoyatransportessevilla@gmail.com;;
GUADALAJARA;MADRID;TRANS JOAQUIN BUENDIA S.L.U.;;;;;;;;;;961514924;info@transjbuendia.com;;
GERONA;MADRID;TRANSFONT S.L.;;;;;;;;;;933362697;transfont@transfont.com;;
MADRID ;BARCELONA;OSARO EKOMA JANET;;;;;;;;;;669855668;osaro.transporte@yahoo.es;;
MADRID;CADIZ;O.T. ELIVICO S.L.;;;;;;;;;;637507554;contabilidad@otelivicosl.com;;
NAVARRA;BARCELONA;JAVIER FERNANDEZ TANCO;;;;;;;;;;629358068;fernandeztanco.j@gmail.com;;
SEVILLA;CORDOBA;TRANPORTESIZADOS FERNANDEZ SLU;;;;;;;;;;699469058;;;
SALAMANCA;VALENCIA;A.T.SANCHEZ DTS S.L.;;;;;;;;;;923190263;dts@dtstransportes.com;;
VALENCIA;MALAGA;MARIN ROIG RODRIGUEZ EDUARDO;;;;;;;;;;629846355;eduardomarin1968@gmail.com;;
ALMERIA;BARCELONA;RIOJA PALET EXPRES S.L.;;;;;;;;;;941257846;comercial@sainztransportes.com;;
VALENCIA;MALAGA;VICENTE ROS PANACH;;;;;;;;;;963657147;transportespanach@gmail.com;;
BURGOS;MADRID;RIOJA PALET EXPRES S.L.;;;;;;;;;;941257846;comercial@sainztransportes.com;;
BURGOS;VALENCIA;TRANSPORTES PAYA DIAZ S.L.;;;;;;;;;;+34 659471796;;;
MADRID;CORUÑA;OPERADOR LOGISTIC DEL TAMBRE S.L.;;;;;;;;;;981573497;;;
CANTABRIA;PONTEVEDRA;RIOJA PALET EXPRES S.L.;;;;;;;;;;941257846;comercial@sainztransportes.com;;
GERONA;VALENCIA;RIOJA PALET EXPRES S.L.;;;;;;;;;;941257846;comercial@sainztransportes.com;;
VALENCIA;GUADALAJARA;GRUPO TRANSAHER S.L.;;;;;;;;;;960902013;recogidas.valencia@transaher.es;;
BURGOS;BARCELONA;TRANSPORTES LINAREJOS S.L.;;;;;;;;;;947512186;linarejos@linarejos.net;;
BARCELONA;BURGOS;GRUPO TRANSAHER S.L.;;;;;;;;;;960902013;recogidas.valencia@transaher.es;;
LUGO;BARCELONA;GRUPO TRANSAHER S.L.;;;;;;;;;;960902013;recogidas.valencia@transaher.es;;
AMPUERO;AMPUERO;RIOJA PALET EXPRES S.L.;;;;;;;;;;941257846;comercial@sainztransportes.com;;
BARCELONA;ALAVA;RIOLOBOSTRANS 2020 S.L.;;;;;;;;;;647315182;2020@riolobostrans.com;;
VALENCIA;ASTURIAS;CASITRANS.A;;;;;;;;;;985985850;casintra@casintra.com;;
GUIPUZCOA;BARCELONA;ANTONIO RUIZ XICOTA;;;;;;;;;;666569336;xicota_express@yahoo.es;;
GUIPUZCOA;BARCELONA;TRANSBIDASOA S.A;;;;;;;;;;948637875;nacional@transbidasoa.com;;
BARCELONA;TOLEDO;ANGEL TORIJANO MORENO;;;;;;;;;;657852693;angeltorijano@hotmail.es;;
BARCELONA;MADRID;REDRAPID BALEAR S.L.(LOGISTICS ROTGER);;;;;;;;;;687532512;jcnunez@logisticsrotger.com;;
GUIPUZCOA;VALENCIA;TRANSBIDASOA S.A;;;;;;;;;;948637875;nacional@transbidasoa.com;;
PALENCIA;VALENCIA;EUROPILLOW S.L.;;;;;;;;;;923204002;ctir.salamanca@gmail.com;;
VALENCIA;GRANADA;VELOCITY TRANSINTERNACIONAL S.L.;;;;;;;;;;961977960;trafico@transportevelocity.com;;
BURGOS;VALENCIA;TRANSPORTES VICENTE CEBALLOS REVILLA S.;;;;;;;;;;653753815;;;
BARCELONA;NAVARRA;SERGIO RIOJA GONZALEZ;;;;;;;;;;659536553;sergio_rioja@yahoo.es;;
CORDOBA;VALENCIA;TRANSPORTES MARSEAGUSTIN S.L.;;;;;;;;;;609672157;marseagustin@hotmail.com;;
VALENCIA;BADAJOZ;JOSE ANTONIO MOYA VAZQUEZ;;;;;;;;;;666457178;joseantoniomoyavazquez@gmail.com;;
SEVILLA;CORDOBA;SANCHEZ ARENAS LOGISTICS S.L;;;;;;;;;;902886663;trafico@salogistics.es;;
ALAVA;BARCELONA;TRANSBARCELONATTES. LOGISTICOS S.L.;;;;;;;;;;935689160;;;
MADRID;CACERES;VELOCITY TRANSINTERNACIONAL S.L.;;;;;;;;;;961977960;trafico@transportevelocity.com;;
NAVARRA;BARCELONA;SERGIO RIOJA GONZALEZ;;;;;;;;;;659536553;sergio_rioja@yahoo.es;;
BARCELONA;ZARAGOZA;RIOJA PALET EXPRES S.L.;;;;;;;;;;941257846;comercial@sainztransportes.com;;
VALENCIA;LERIDA;ONTIME CATALUNYA S.L.U.;;;;;;;;;;;;;
LA RIOJA;VALENCIA;GRUPO TRANSAHER S.L.;;;;;;;;;;960902013;recogidas.valencia@transaher.es;;
VIZCAYA;BARCELONA;SERGIO RIOJA GONZALEZ;;;;;;;;;;659536553;sergio_rioja@yahoo.es;;
FRANCIA;VALENCIA;EXE GLOBAL FORWARDERS S.L.(ENVIOXENVIO);;;;;;;;;;645424201;trafico@envioxenvio.es;;
VALENCIA;MALAGA;PARRA SANJUAN JUAN ANTONIO;;;;;;;;;;653279509;parrajuan2001.jp@gmail.com;;
VALENCIA;CASTELLON;TRANSRIBERA COOP.V. (SALVADOR POVEDA VA);;;;;;;;;;962560202;salvadorpoveda46@gmail.com;;
GERONA;MADRID;CUALDE LOGISTICS S.L.U.;;;;;;;;;;667433296;trafico@cualde.com;;
LUGO;VALENCIA;MAIER EXPRESS S.;;;;;;;;;;649308337;taniacristi2000@icloud.com;;
VALENCIA;BARCELONA;JOMAN LOGISTIC S.L.;;;;;;;;;;961597087;administracion@jomanlogistic.com;;
MADRID ;BARCELONA;SANZ BERZAL RUBEN;;;;;;;;;;91/4270881;rsbmaluque@gmail.com;;
BARCELONA;ZARAGOZA;DUVENBECK LOGISTICA S.L.;;;;;;;;;;945291920;svazquez@duvenbeck.de;;
VALENCIA;BURGOS;GUTIERREZ RUIZ RUBEN CARLOS;;;;;;;;;;629480957;;;
MADRID;TARRAGONA;TRANS JOAQUIN BUENDIA S.L.U.;;;;;;;;;;961514924;info@transjbuendia.com;;
BARCELONA;SEGOVIA;RAUDOVAN TRANSPORTS S.L.;;;;;;;;;;652275277;barcelona@raudovan.com;;
SEVILLA;VALENCIA;AGENCIA DE TRANSPORTRES EUROMENOR S.L.;;;;;;;;;;968136098;agencia@loscarrileros.com ;;
VIZCAYA;BARCELONA;MARGUTSA;;;;;;;;;;942526000;traficocentral@margutsa.com;;
BARCELONA;MADRID;MIHAELA TUDOR;;;;;;;;;;611726127;transportes@tudorynarvaes.com;;
SEVILLA;ALICANTE;EDUARDO MANUEL BULNES SERRANO;;;;;;;;;;607344248;info@transportesbulnes.com;;
ALAVA;VALENCIA;GALDERTRANS S.L.;;;;;;;;;;946728196;galdertransllodio@gmail.com;;
MADRID;VALLADOLID;EMDIPA S.L;;;;;;;;;;917480183;ops.mad@emdipa.com;;
VALENCIA;VALENCIA;TRANSMOTA S.L.;;;;;;;;;;953587009;trafico@transmota.es;;
BURGOS;PONTEVEDRA;RIOJA PALET EXPRES S.L.;;;;;;;;;;941257846;comercial@sainztransportes.com;;
VALENCIA;SEGOVIA;CEDIPACA S.A.;;;;;;;;;;916824361;"logistica@patatascatalan.es
";;
LUXEMBURGO;BARCELONA;LIBRA LOGISTIC SERVICES S.L.;;;;;;;;;;935600922;"IMPORT@LIBRALOGISTIC.COM;EXPORT@LIbRALOGISTIC.COM";;
MURCIA;MADRID;MULTISERVICIOS EXPRESS S.L.;;;;;;;;;;965070809;trafico.gestion@multiserviciosexpress.es;;
VALLADOLID ;VALENCIA;LEMAN LTS S.L.;;;;;;;;;;983605077;trafico@pereztejedor.com;;
BURGOS;BARCELONA;RINSE SERVICIOS LOGISTICOS S.L;;;;;;;;;;629221636;rinse@rinse.es;;
VIZCAYA;BARCELONA;AGENCIA TRANSPORTES ROBLEDO S.L.;;;;;;;;;;936388321;celso@robledologistics.com;;
BARCELONA;CANTABRIA;TRANSPORTES LEO LLATA S.L. ;;;;;;;;;;678763372;lleollata@hotmail.com;;
SEVILLA;VALENCIA;EDUARDO MANUEL BULNES SERRANO;;;;;;;;;;607344248;info@transportesbulnes.com;;
VALENCIA;CADIZ;TRANS BULL & SERR SL;;;;;;;;;;954520965;info@transportesbulnes.com;;
BARCELONA;MADRID;LOGISJARO CONNECT S.L.U.;;;;;;;;;;613080880;logistica@logisjaro.com;;
SEVILLA;CACERES;TRANSPORTES A J LOPEZ CARRION S.L.;;;;;;;;;;685815968;transporteslopcarr@gmail.com;;
CORDOBA;VALENCIA;JOSE PALOMINO SANCHEZ;;;;;;;;;;605677824;LOGIST.SAN1@GMAIL.COM;;
ZAMORA;BARCELONA;RIOJA PALET EXPRES S.L.;;;;;;;;;;941257846;comercial@sainztransportes.com;;
ALICANTE;VALENCIA;VELOCITY TRANSINTERNACIONAL S.L.;;;;;;;;;;961977960;trafico@transportevelocity.com;;
CORUÑA;BARCELONA;GRUPO TRANSAHER S.L.;;;;;;;;;;960902013;recogidas.valencia@transaher.es;;
VALENCIA;BARCELONA;ONTIME CATALUNYA S.L.U.;;;;;;;;;;;;;
LEON;VALENCIA;BOGAITRANS XXI SL;;;;;;;;;;955283650;trafico@bogaitrans.com;;
BARCELONA;CACERES;CUALDE LOGISTICS S.L.U.;;;;;;;;;;667433296;trafico@cualde.com;;
VALLADOLID ;VALENCIA;MIGUEL ANGEL VELASCO GARCIA;;;;;;;;;;609714452;malaque@hotmail.es;;
LUGO;MADRID;RIOJA PALET EXPRES S.L.;;;;;;;;;;941257846;comercial@sainztransportes.com;;
VALENCIA;MALAGA;JAVIER ARMENTA DOMINGUEZ S.L.;;;;;;;;;;656839556;visigodo10@hotmail.com;;
CASTELLON;BARCELONA;LOGISTICA Y TRANSPORTES CRISTOBAL MARIN ;;;;;;;;;;616088442;transportescmarin@gmail.com;;
VALENCIA;CUENCA;TRANS JOAQUIN BUENDIA S.L.U.;;;;;;;;;;961514924;info@transjbuendia.com;;
BARCELONA;PONTEVEDRA;AMADEO RODRIGUEZ RODRIGUEZ;;;;;;;;;;988325058;transportesamadeorodriguez@gmail.com;;
BARCELONA;LA CORUÑA;RIOJA PALET EXPRES S.L.;;;;;;;;;;941257846;comercial@sainztransportes.com;;
BARCELONA;BURGOS;RAUDOVAN TRANSPORTS S.L.;;;;;;;;;;652275277;barcelona@raudovan.com;;
VALENCIA;SEVILLA;O.T. ELIVICO S.L.;;;;;;;;;;637507554;contabilidad@otelivicosl.com;;
MADRID;CADIZ;RIOJA PALET EXPRES S.L.;;;;;;;;;;941257846;comercial@sainztransportes.com;;
BARCELONA;GUADALAJARA;ALCOTRANSA S.L.;;;;;;;;;;915305124;trafico.mad@alcotransa.com;;
SEGOVIA;VALENCIA  ;MARTINEZ SOLERA HERMANOS S.L (MARSOL);;;;;;;;;;961340990;trafico@transportesmarsol.com;;
ZARAGOZA;BARCELONA;JORGE BONDIA TRANSPORTS S.L.;;;;;;;;;;670357919;trafico@jorgebondiatransports.es;;
VALLADOLID ;VALENCIA;MIGUEL ANGEL CID GARCIA;;;;;;;;;;609158907;angelcid8@hotmail.com;;
ZAMORA;VALENCIA;MIGUEL ANGEL CID GARCIA;;;;;;;;;;609158907;angelcid8@hotmail.com;;
VALENCIA;VALENCIA;GARECA ACOSTA VENTURA EDIL;;;;;;;;;;722122879;VENTU1405@HOTMAIL.COM;;
VALLADOLID ;VALENCIA;TRANSBIDASOA S.A;;;;;;;;;;948637875;nacional@transbidasoa.com;;
VIZCAYA;ZARAGOZA;ALFARO GLOBAL S.L.;;;;;;;;;;941103883;alfaroglobal@gmail.com;;
TOLEDO;VALENCIA  ;OSARO EKOMA JANET;;;;;;;;;;669855668;osaro.transporte@yahoo.es;;
CASTELLON;VALENCIA ;GARECA ACOSTA VENTURA EDIL;;;;;;;;;;722122879;VENTU1405@HOTMAIL.COM;;
CORDOBA;VALENCIA;TRANSMUAL SOLUCIONES LOGISTICAS S.L.;;;;;;;;;;623588315;trafico@logisticatransmual.com;;
MALAGA;VALENCIA;TRANSRIBERA COOP.V. (SALVADOR POVEDA VA);;;;;;;;;;962560202;salvadorpoveda46@gmail.com;;
BARCELONA;GUADALAJARA;REDRAPID BALEAR S.L.(LOGISTICS ROTGER);;;;;;;;;;687532512;jcnunez@logisticsrotger.com;;
HUELVA;SEVILLA;TRANSPORTES MOYA LOGISTICA INTEGRAL SL;;;;;;;;;;608553000;luis.m.moya.v@gmail.com;;
CASTELLON;BARCELONA;ONTIME PLATAFORMA NORESTE S.L.;;;;;;;;;;936768811;asegura@ontimelogistica.com;;
MALAGA;VALENCIA;CARGOCASITODO S.L.;;;;;;;;;;953033790;trafico@cargocasitodo.com;;
MADRID ;BARCELONA;TRANS JOAQUIN BUENDIA S.L.U.;;;;;;;;;;961514924;info@transjbuendia.com;;
BARCELONA;PONTEVEDRA;TRANSMIÑO 2015 S.L.;;;;;;;;;;987456472;;;
VALENCIA;MADRID;MULTISERVICIOS EXPRESS S.L.;;;;;;;;;;965070809;trafico.gestion@multiserviciosexpress.es;;
VALENCIA;BADAJOZ;OPERADORA DE TRANSPORTES PEREIRA S.L.;;;;;;;;;;615269631;joaquinpereiragallego@hotmail.com;;
BARCELONA;VIZCAYA; ROBERTRANSP VIZCAYA S.L.;;;;;;;;;;+34 944820330;robertrans@robertrans.com;;
CASTELLON;VALENCIA ;OPERADOR LOGISTICO LOPEZ S.L.;;;;;;;;;;961520852;recogidas@operadorlogisticolopez.com;;
LEON;MADRID;RAUDOVAN TRANSPORTS S.L.;;;;;;;;;;652275277;barcelona@raudovan.com;;
MALAGA;MADRID;TRANSRIBERA COOP.V. (SALVADOR POVEDA VA);;;;;;;;;;962560202;salvadorpoveda46@gmail.com;;
VALENCIA;BARCELONA;MARS LOGISTICS EUROPE S.A.;;;;;;;;;;936556268;cintobalana@marslogistics.com;;
BARCELONA;BARCELONA;MOTRANSVAL S.L.;;;;;;;;;;96708342;pablorozalen@montransval.com;;
PORTUGAL;VALENCIA;SANER-TTES.INTERNACIONALES S.A.;;;;;;;;;;932633300;mortiz@saner.es;;
BARCELONA;VALENCIA ;TRANSPORTES MEDINA ORTEGA S.L.;;;;;;;;;;968610612;transportesmedina@transportesmedina.com;;
GUIPUZCOA;BARCELONA;ECUTRANS S.A.;;;;;;;;;;943615465;ecutrans@ecutrans.com;;
BARCELONA;LA CORUÑA;GAGOTRANS LALIN S.L.;;;;;;;;;;986787203;trafico@gagotrans.com;;
VALENCIA;MADRID;VELOCITY TRANSINTERNACIONAL S.L.;;;;;;;;;;961977960;trafico@transportevelocity.com;;
CASTELLON;VALENCIA ;JORGE BONDIA TRANSPORTS S.L.;;;;;;;;;;670357919;trafico@jorgebondiatransports.es;;
SEVILLA;CADIZ;LANDTRANS S.A.;;;;;;;;;;932897434;internacional@landtrans.com;;
CANTABRIA;BARCELONA;AGENCIA TRANSPORTES ROBLEDO S.L.;;;;;;;;;;936388321;celso@robledologistics.com;;
SEVILLA;CADIZ;LAMAIGNERE CARGOS.L.;;;;;;;;;;607959385;;;
VALENCIA;CASTELLON;MELGAREJO SANCHEZ JUAN BAUTISTA;;;;;;;;;;667089108;JBMELSAN@HOTMAIL.ES;;
MURCIA;BARCELONA;GRUPO TRANSAHER S.L.;;;;;;;;;;960902013;recogidas.valencia@transaher.es;;
MADRID;SEVILLA;TOLEDO MATA ELOGIO;;;;;;;;;;610550624;;;
VIZCAYA;BARCELONA;TRANSPORTES J.P.LARRASKITU ETXEANDIA SL;;;;;;;;;;946400614;JPLARRASKITU@GMAIL.COM;;
BARCELONA;GUIPUZCOA;BILDUTRUCK S.L.;;;;;;;;;;943633537;vlopez@bildutruck.es;;
VALENCIA;MADRID ;OPERADOR LOGISTICO LOPEZ S.L.;;;;;;;;;;961520852;recogidas@operadorlogisticolopez.com;;
VALENCIA;CASTELLON;BERNAT LOGISTICA S.L.;;;;;;;;;;629629107;bernat@bernatlogistica.es;;
CANTABRIA;CANTABRIA;FRESNETRANS S.L.;;;;;;;;;;;;;
LERIDA;BARCELONA;RIOJA PALET EXPRES S.L.;;;;;;;;;;941257846;comercial@sainztransportes.com;;
CASTELLON;VALENCIA;RIOJA PALET EXPRES S.L.;;;;;;;;;;941257846;comercial@sainztransportes.com;;
BURGOS;BARCELONA;HIRUTRANS GARRAIOAK S.L. (HTG EXPRESS);;;;;;;;;;943634951;admon@htg-express.com;;
VALENCIA;BARCELONA;TRANSPORTES NAVARRO CORNELLES S.L.;;;;;;;;;;637732847;mirtoma@hotmail.es;;
BARCELONA;LA RIOJA;CUALDE LOGISTICS S.L.U.;;;;;;;;;;667433296;trafico@cualde.com;;
MADRID;NAVARRA;RAL RIOJA S.L.;;;;;;;;;;647403234;administracion@ralrioja.com;;
SEVILLA;SEVILLA;LAMAIGNERE CARGOS.L.;;;;;;;;;;607959385;;;
MADRID;VIZCAYA;BENITO HERNANDEZ BALDOMERO;;;;;;;;;;610721105;;;
VALENCIA;BARCELONA;TRANSRIBERA COOP.V. (SALVADOR POVEDA VA);;;;;;;;;;962560202;salvadorpoveda46@gmail.com;;
MADRID;BADAJOZ;RIOJA PALET EXPRES S.L.;;;;;;;;;;941257846;comercial@sainztransportes.com;;
VALENCIA;CADIZ;TRANSPORTES A J LOPEZ CARRION S.L.;;;;;;;;;;685815968;transporteslopcarr@gmail.com;;
AVILA  ;VALENCIA  ;NINJATRUCK S.L. ONTRUCK;;;;;;;;;;911985446;ops@ontruck.com;;
BARCELONA;VALENCIA ;TRANSRIBERA COOP.V. (SALVADOR POVEDA VA);;;;;;;;;;962560202;salvadorpoveda46@gmail.com;;
VALENCIA;MADRID ;VICTORIANO SAIZ ECHEVARRIA E HIJOS S.L.;;;;;;;;;;942555052;v.saiz.echevarria@gmail.com;;
HUESCA;BARCELONA;BANAT LOGISTICS S.L.;;;;;;;;;;;BANAT@BANATLOGISTICS.COM;;
CASTELLON;BARCELONA;GRUPO TRANSAHER S.L.;;;;;;;;;;960902013;recogidas.valencia@transaher.es;;
SEVILLA;MADRID;S.C.A. DE TTES. SAN CRISTOBAL;;;;;;;;;;957413412;rafi.sancristobal@gmail.com;;
BARCELONA;MADRID;SILMATRANS AGENCIA DE TRANSPORTES S.L.;;;;;;;;;;917979273;trafico@silmatrans.es;;
ZARAGOZA;BARCELONA;RUTAS NICOLAS S.L.;;;;;;;;;;677503116;rutasnicolas@hotmail.com;;
BARCELONA;MADRID;TRANSPORTES ELITUR S.L.;;;;;;;;;;629466236;elitursl@hotmail.com;;
madrid;VALENCIA;OSARO EKOMA JANET;;;;;;;;;;669855668;osaro.transporte@yahoo.es;;
BARCELONA;MADRID;LUGARSA LOGISTICAS.L.;;;;;;;;;;687867019;internacional@lugarsa.es;;
VIZCAYA;MADRID;TTES. ISIDRO SAN ROMAN E HIJOS S.L.;;;;;;;;;;914994239;isrsanroman@gmail.com;;
HUESCA;VALENCIA;CUALDE LOGISTICS S.L.U.;;;;;;;;;;667433296;trafico@cualde.com;;
MALAGA;JAEN;CARGOCASITODO S.L.;;;;;;;;;;953033790;trafico@cargocasitodo.com;;
BARCELONA;MADRID;SERVICIOS LOGISTICOS RUBIB-TRANS S.L.;;;;;;;;;;969330258;trafico@rubitrans.es;;
VIZCAYA;VALLADOLID;RIOJA PALET EXPRES S.L.;;;;;;;;;;941257846;comercial@sainztransportes.com;;
MADRID;NAVARRA;GRUPO LOGISTICO ARNEDO S.L.U.;;;;;;;;;;902148484;teo.calvo@grupoarnedo.com;;
AEREO PORTUGAL ZONA 1;MADRID;EXE GLOBAL FORWARDERS S.L.(ENVIOXENVIO);;;;;;;;;;645424201;trafico@envioxenvio.es;;
BARCELONA;ZARAGOZA;RUTAS NICOLAS S.L.;;;;;;;;;;677503116;rutasnicolas@hotmail.com;;
VALENCIA;CASTELLON;GARECA ACOSTA VENTURA EDIL;;;;;;;;;;722122879;VENTU1405@HOTMAIL.COM;;
BARCELONA;MURCIA;GRUPO TRANSAHER S.L.;;;;;;;;;;960902013;recogidas.valencia@transaher.es;;
ALICANTE;BARCELONA;GRUPO TRANSAHER S.L.;;;;;;;;;;960902013;recogidas.valencia@transaher.es;;
HUESCA;VALENCIA;TRANS SOLIS E HIJOS S.L.;;;;;;;;;;976638056;transolis@hotmail.com;;
BARCELONA;GUIPUZCOA;SERTRANS CATALUNYA S.A.;;;;;;;;;;934627767;juanrodriguez@sertrans.es;;
CADIZ;CACERES;CALA RODRIGUEZ ALEJANDRO;;;;;;;;;;629816086;alexeverest@hotmail.com;;
